1,2023/3/1,1,14,90,203,1,1,,2023/3/5 17:28,2023/3/5 17:28
2,2023/3/1,1,14,90,294,1,1,,2023/3/9 8:09,2023/3/5 17:29
3,2023/3/1,1,14,90,295,1,1,,2023/3/9 8:10,2023/3/9 8:10
4,2023/3/2,1,14,90,203,0.2,1,,2023/3/9 8:11,2023/3/9 8:11
5,2023/3/2,1,14,90,294,1.8,1,,2023/3/9 8:12,2023/3/9 8:12
6,2023/3/2,1,14,90,295,0.2,1,,2023/3/9 8:12,2023/3/9 8:12
7,2023/3/2,1,15,89,191,1.2,1,,2023/3/9 8:13,2023/3/9 8:13
8,2023/3/2,1,15,89,294,0.8,1,,2023/3/9 8:13,2023/3/9 8:13
9,2023/3/2,1,15,89,295,1.2,1,,2023/3/9 8:14,2023/3/9 8:14
